fname,datetime,date,hour,file_size
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240904_1412.wav,2024-09-04T14:12:00Z,2024-09-04,14,111446060
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240904_1510.wav,2024-09-04T15:10:00Z,2024-09-04,15,111427628
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240904_1610.wav,2024-09-04T16:10:00Z,2024-09-04,16,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240904_1700.wav,2024-09-04T17:00:00Z,2024-09-04,17,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240904_1710.wav,2024-09-04T17:10:00Z,2024-09-04,17,111439916
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240906_0600.wav,2024-09-06T06:00:00Z,2024-09-06,6,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240906_1300.wav,2024-09-06T13:00:00Z,2024-09-06,13,111446060
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240906_1600.wav,2024-09-06T16:00:00Z,2024-09-06,16,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240908_0800.wav,2024-09-08T08:00:00Z,2024-09-08,8,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240909_0500.wav,2024-09-09T05:00:00Z,2024-09-09,5,111421484
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240909_1210.wav,2024-09-09T12:10:00Z,2024-09-09,12,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240909_1600.wav,2024-09-09T16:00:00Z,2024-09-09,16,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240910_0600.wav,2024-09-10T06:00:00Z,2024-09-10,6,111421484
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240910_1310.wav,2024-09-10T13:10:00Z,2024-09-10,13,111421484
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240910_1710.wav,2024-09-10T17:10:00Z,2024-09-10,17,111446060
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240910_1800.wav,2024-09-10T18:00:00Z,2024-09-10,18,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240911_0600.wav,2024-09-11T06:00:00Z,2024-09-11,6,111452204
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240911_0710.wav,2024-09-11T07:10:00Z,2024-09-11,7,111421484
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240911_1200.wav,2024-09-11T12:00:00Z,2024-09-11,12,111421484
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240911_1500.wav,2024-09-11T15:00:00Z,2024-09-11,15,111433772
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240911_1510.wav,2024-09-11T15:10:00Z,2024-09-11,15,111427628
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240912_1400.wav,2024-09-12T14:00:00Z,2024-09-12,14,111452204
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240912_1500.wav,2024-09-12T15:00:00Z,2024-09-12,15,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240912_1510.wav,2024-09-12T15:10:00Z,2024-09-12,15,111421484
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240913_1310.wav,2024-09-13T13:10:00Z,2024-09-13,13,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240915_0800.wav,2024-09-15T08:00:00Z,2024-09-15,8,111433772
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240915_1610.wav,2024-09-15T16:10:00Z,2024-09-15,16,111427628
